Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
2918,0.00000000,0.00000000,0.00000000,-5.34922600,-0.99431056,-3.03299952,-2.80572319,-0.38246518,2.40929508,12.66706848,4.85003853,2.69341516,-0.68238127,-0.41411260,-2.20284796,-0.17076838,0.50302005,-2.29856348,-0.90432894,0.00000000,0.00000000,0.00000000,0,16:58:48.0,0,0
2919,0.00000000,0.00000000,0.00000000,-5.37812185,-1.01846933,-3.03048897,-2.80129242,-0.46713364,2.18513989,12.49962902,4.71107388,2.35013962,-0.97392142,-0.43493727,-2.40048051,-0.33375236,0.51629877,-2.44880700,-1.49410510,0.00000000,0.00000000,0.00000000,0,16:58:48.0,0,0
2920,0.00000000,0.00000000,0.00000000,-5.37516880,-0.91757548,-3.03999472,-2.78881240,-0.27768499,2.29346776,12.56704235,4.88086319,2.33790827,-0.76939243,-0.23877594,-2.28789926,-0.21752332,0.57158422,-2.54639983,-1.61181450,0.00000000,0.00000000,0.00000000,0,16:58:49.0,0,0
2921,0.00000000,0.00000000,0.00000000,-5.29997540,-0.90023595,-3.03265738,-2.76463985,-0.23105484,2.59865546,12.83560562,4.95076132,2.77850199,-0.54583532,-0.28419518,-2.09205747,-0.05627081,0.47489351,-2.52927899,-1.48001575,0.00000000,0.00000000,0.00000000,0,16:58:49.0,0,0
2922,0.00000000,0.00000000,0.00000000,-5.36043262,-0.94605386,-3.03319931,-2.79278827,-0.26614815,2.43392301,12.82658672,4.90556431,2.63813877,-0.67467368,-0.33427802,-2.21186352,-0.15716875,0.43088418,-2.50774336,-1.48005533,0.00000000,0.00000000,0.00000000,0,16:58:49.0,0,0
2923,0.00000000,0.00000000,0.00000000,-5.39047956,-0.99131346,-3.03727746,-2.79536843,-0.31792444,2.53448176,12.69927406,4.91582775,2.70777702,-0.70891583,-0.33335036,-2.17856193,-0.18667695,0.51602638,-2.37786269,-1.15659797,0.00000000,0.00000000,0.00000000,0,16:58:49.0,0,0
2924,0.00000000,0.00000000,0.00000000,-5.38816643,-0.88348430,-3.03422832,-2.71520972,-0.12667859,2.56268597,13.04920197,5.01199627,2.83904719,-0.35000414,-0.23088494,-2.11677241,-0.09943825,0.57239717,-2.27686262,-1.30148149,0.00000000,0.00000000,0.00000000,0,16:58:49.0,0,0
2925,0.00000000,0.00000000,0.00000000,-5.34962797,-0.90673637,-3.02867174,-2.72897792,-0.12728047,2.53711009,13.17952347,5.04030848,2.85443401,-0.18830115,-0.25984001,-2.09016657,-0.04893866,0.58088511,-2.32358456,-1.23077083,0.00000000,0.00000000,0.00000000,0,16:58:50.0,0,0
2926,0.00000000,0.00000000,0.00000000,-5.33484983,-0.93790263,-3.03453684,-2.73002172,-0.18859959,2.38006020,13.10089302,4.96100330,2.66995835,-0.41870117,-0.29105213,-2.21748543,-0.18506739,0.55103958,-2.38097024,-1.48052812,0.00000000,0.00000000,0.00000000,0,16:58:50.0,0,0
2927,0.00000000,0.00000000,0.00000000,-5.33760834,-0.94569039,-3.03705740,-2.75497460,-0.20092762,2.58762550,12.86251640,4.98524094,2.65608001,-0.61005867,-0.24578872,-2.19933319,-0.14592968,0.49683714,-2.50280046,-1.66984487,0.00000000,0.00000000,0.00000000,0,16:58:50.0,0,0
2928,0.00000000,0.00000000,0.00000000,-5.32899332,-0.89374834,-3.04576993,-2.76351118,0.06331250,3.25458288,12.57198524,5.08554173,3.04865456,-0.82706064,-0.14126685,-2.16904569,-0.20331338,0.44422492,-2.55381846,-1.50436616,0.00000000,0.00000000,0.00000000,0,16:58:50.0,0,0
2929,0.00000000,0.00000000,0.00000000,-5.38813782,-0.86011130,-3.04117155,-2.74006820,0.10371211,3.07942605,12.84954071,5.14760351,3.03507805,-0.54384774,-0.16152254,-2.13853025,-0.18210244,0.43577889,-2.60047078,-1.38740253,0.00000000,0.00000000,0.00000000,0,16:58:50.0,0,0
2930,0.00000000,0.00000000,0.00000000,-5.38330221,-0.90758884,-3.03492141,-2.77144766,0.04662627,3.08616972,12.77610588,5.11717081,2.97684813,-0.68156636,-0.20762891,-2.22739816,-0.26920575,0.39204112,-2.62700486,-1.40786552,0.00000000,0.00000000,0.00000000,0,16:58:51.0,0,0
2931,0.00000000,0.00000000,0.00000000,-5.38692951,-0.89945519,-3.04015326,-2.77882051,0.13553926,3.25030303,12.68327904,5.19290781,3.02114773,-0.73457307,-0.12787783,-2.18326449,-0.20219558,0.40306854,-2.64818406,-1.57987678,0.00000000,0.00000000,0.00000000,0,16:58:51.0,0,0
2932,0.00000000,0.00000000,0.00000000,-5.37960339,-0.87245238,-3.03974652,-2.71309447,0.23195016,3.23181486,12.95538902,5.29909897,3.10699654,-0.42287338,-0.11312926,-2.10889077,-0.14844498,0.44047952,-2.65507364,-1.54069436,0.00000000,0.00000000,0.00000000,0,16:58:51.0,0,0
2933,0.00000000,0.00000000,0.00000000,-5.37576818,-0.91691357,-3.03736591,-2.74653077,0.18719444,3.22175884,12.83930397,5.22226524,3.04805684,-0.56173629,-0.15662315,-2.15010667,-0.18810152,0.37976062,-2.65426350,-1.62207186,0.00000000,0.00000000,0.00000000,0,16:58:51.0,0,0
2934,0.00000000,0.00000000,0.00000000,-5.37415266,-0.97639257,-3.03238416,-2.75025535,0.06933191,2.88171339,12.91274643,5.14561605,2.84192371,-0.55937684,-0.24899247,-2.21574926,-0.27349836,0.34216481,-2.65996575,-1.62735736,0.00000000,0.00000000,0.00000000,0,16:58:51.0,0,0
2935,0.00000000,0.00000000,0.00000000,-5.36783218,-0.96042669,-3.04019022,-2.75265002,0.12971410,3.16663742,12.92494965,5.24093580,3.02004170,-0.51176542,-0.18960860,-2.12813091,-0.21069640,0.31065124,-2.66289973,-1.65254569,0.00000000,0.00000000,0.00000000,0,16:58:52.0,0,0
2936,0.00000000,0.00000000,0.00000000,-5.35703993,-0.90872234,-3.04415274,-2.75099778,0.26273757,3.55451226,12.85458946,5.25700617,3.25730252,-0.52961546,-0.14222407,-2.09590054,-0.20642048,0.30588365,-2.65128851,-1.55134320,0.00000000,0.00000000,0.00000000,0,16:58:52.0,0,0
2937,0.00000000,0.00000000,0.00000000,-5.37760067,-0.91461146,-3.04024220,-2.77017164,0.26114535,3.56246138,12.63622952,5.22286940,3.21058893,-0.78841013,-0.13174829,-2.14397812,-0.23052400,0.22209087,-2.66522002,-1.71746325,0.00000000,0.00000000,0.00000000,0,16:58:52.0,0,0
2938,0.00000000,0.00000000,0.00000000,-5.37402678,-0.97503006,-3.03172827,-2.80156231,0.17652363,3.38952827,12.58784676,5.17020130,3.08829737,-0.77250516,-0.21245855,-2.23357391,-0.34224391,0.23383981,-2.66602516,-1.59669638,0.00000000,0.00000000,0.00000000,0,16:58:52.0,0,0
2939,0.00000000,0.00000000,0.00000000,-5.37080479,-1.05503750,-3.02976131,-2.80137253,0.03282195,3.19719172,12.60138893,5.10915232,2.95902610,-0.76150268,-0.29863453,-2.15485573,-0.26061016,0.16182503,-2.66705799,-1.72558308,0.00000000,0.00000000,0.00000000,0,16:58:52.0,0,0
2940,0.00000000,0.00000000,0.00000000,-5.35264397,-0.95296144,-3.04046202,-2.76008725,0.23646775,3.46393919,12.86479568,5.29675817,3.20293403,-0.51237410,-0.16464284,-2.07221270,-0.18855835,0.32321078,-2.64833784,-1.60678887,0.00000000,0.00000000,0.00000000,0,16:58:53.0,0,0
2941,0.00000000,0.00000000,0.00000000,-5.16404533,-0.95468140,-3.03814220,-2.79132795,0.29348153,3.92715454,12.52221298,5.24405050,3.46346140,-0.87687486,-0.12381163,-2.15116763,-0.22930330,0.26693082,-2.67007208,-1.51333261,0.00000000,0.00000000,0.00000000,0,16:58:53.0,0,0
2942,0.00000000,0.00000000,0.00000000,-5.37971497,-0.97966480,-3.03311157,-2.78725910,0.16983867,3.35661530,12.69581795,5.20573330,3.10963440,-0.70211917,-0.21037388,-2.15351510,-0.30846143,0.26040941,-2.67309403,-1.59344840,0.00000000,0.00000000,0.00000000,0,16:58:53.0,0,0
2943,0.00000000,0.00000000,0.00000000,-5.36022806,-1.04632974,-3.03299952,-2.81139660,0.05458021,3.32573271,12.55234909,5.10753298,3.04256916,-0.90072966,-0.27582750,-2.21251345,-0.34435123,0.21113849,-2.68100262,-1.65795338,0.00000000,0.00000000,0.00000000,0,16:58:53.0,0,0
2944,0.00000000,0.00000000,0.00000000,-5.34775257,-1.01131499,-3.04419327,-2.79710102,0.18343070,3.28908014,12.62383461,5.20725727,2.95913982,-0.82736474,-0.12259856,-2.27559042,-0.35588717,0.39075506,-2.65219116,-1.75482082,0.00000000,0.00000000,0.00000000,0,16:58:53.0,0,0
2945,0.00000000,0.00000000,0.00000000,-5.38055229,-0.97507709,-3.04445219,-2.75333619,0.23961326,3.21448755,12.58910751,5.29441643,2.96180582,-0.82905024,-0.09259191,-1.95804501,0.05944333,-0.01668137,-2.69337320,-2.34282923,0.00000000,0.00000000,0.00000000,0,16:58:54.0,0,0
2946,0.00000000,0.00000000,0.00000000,-5.20499086,-1.18824458,-3.03661227,-2.81856537,0.20634991,3.88639903,12.42175674,5.21399975,3.47849584,-0.87193745,-0.13692710,-2.03125143,-0.12741113,-0.01475656,-2.68983102,-1.94138765,0.00000000,0.00000000,0.00000000,0,16:58:54.0,0,0
2947,0.00000000,0.00000000,0.00000000,-5.38566971,-1.11422837,-3.04181671,-2.84264088,0.12763172,3.75499916,12.43881226,5.19176865,3.45516491,-0.93004650,-0.21651280,-2.04456592,-0.11019552,-0.07836980,-2.67695069,-2.09694004,0.00000000,0.00000000,0.00000000,0,16:58:54.0,0,0
2948,0.00000000,0.00000000,0.00000000,-5.35295868,-1.09209895,-3.04256058,-2.84447718,0.10439196,3.55669260,12.38301659,5.18183517,3.22821569,-1.03447056,-0.18177143,-2.26812267,-0.41587180,0.14030284,-2.68624687,-1.93068361,0.00000000,0.00000000,0.00000000,0,16:58:54.0,0,0
2949,0.00000000,0.00000000,0.00000000,-5.37435293,-0.96923661,-3.04342508,-2.80803275,0.23174295,3.62016892,12.44348431,5.25668335,3.28113651,-0.93954384,-0.08443761,-2.10242677,-0.17081128,0.09043279,-2.70866847,-2.21665978,0.00000000,0.00000000,0.00000000,0,16:58:54.0,0,0
2950,0.00000000,0.00000000,0.00000000,-4.90040636,-1.00824249,-3.04390073,-2.80298972,0.21506837,3.70123482,12.50078106,5.27957916,3.44910336,-0.80629808,-0.12464181,-1.95030427,0.00927465,-0.06154117,-2.70253491,-2.29802370,0.00000000,0.00000000,0.00000000,0,16:58:55.0,0,0
2951,0.00000000,0.00000000,0.00000000,-5.22088051,-1.12704480,-3.03696418,-2.83420801,0.06677836,3.57806349,12.39570999,5.14066505,3.35171080,-0.86007231,-0.24212515,-2.11818838,-0.20155537,0.09799314,-2.67638111,-1.96167517,0.00000000,0.00000000,0.00000000,0,16:58:55.0,0,0
2952,0.00000000,0.00000000,0.00000000,-5.29140234,-1.20164454,-3.03877401,-2.84599257,-0.07796228,2.94053698,12.07317162,4.93371201,2.58907270,-1.27036166,-0.28795543,-2.50675821,-0.44886041,0.28852919,-2.66612005,-2.35324335,0.00000000,0.00000000,0.00000000,0,16:58:55.0,0,0
2953,0.00000000,0.00000000,0.00000000,-5.37032413,-1.04695964,-3.04973650,-2.80776668,0.11950722,2.99820232,12.45103455,5.12662840,2.75711823,-0.91866022,-0.12114081,-2.19409895,-0.21547553,0.13648528,-2.68820667,-2.24674511,0.00000000,0.00000000,0.00000000,0,16:58:55.0,0,0
2954,0.00000000,0.00000000,0.00000000,-5.35913277,-1.06299043,-3.05039501,-2.82711339,0.09574741,3.23994923,12.51301193,5.09077549,2.96418524,-0.75202841,-0.16682070,-2.16398644,-0.30338430,0.17585364,-2.68754745,-1.85148716,0.00000000,0.00000000,0.00000000,0,16:58:55.0,0,0
2955,0.00000000,0.00000000,0.00000000,-5.19919395,-1.26890397,-3.04889560,-2.84149456,-0.01338828,2.98678303,12.36796570,4.98829460,2.64571166,-0.95024514,-0.20532519,-2.31340432,-0.43397135,0.21369749,-2.65991426,-1.98549914,0.00000000,0.00000000,0.00000000,0,16:58:56.0,0,0
2956,0.00000000,0.00000000,0.00000000,-5.38176918,-1.13498926,-3.03804779,-2.82897353,-0.08497190,2.95568442,12.31804466,4.92419338,2.66872120,-1.02420235,-0.27969918,-2.19042253,-0.29503226,-0.04733071,-2.69851422,-2.13431549,0.00000000,0.00000000,0.00000000,0,16:58:56.0,0,0
2957,0.00000000,0.00000000,0.00000000,-5.23119307,-1.33295143,-3.03986835,-2.82706428,0.05419347,3.34566927,12.62542534,5.09265900,3.03215981,-0.57821316,-0.20167050,-2.06143379,-0.21771336,0.18705946,-2.66991925,-1.86527801,0.00000000,0.00000000,0.00000000,0,16:58:56.0,0,0
2958,0.00000000,0.00000000,0.00000000,-5.32386780,-1.08627796,-3.05263901,-2.80853415,0.11768579,3.43783665,12.50307655,5.08889580,3.09625959,-0.87223476,-0.14597014,-2.12287879,-0.25206837,0.10363847,-2.68925810,-2.03606558,0.00000000,0.00000000,0.00000000,0,16:58:56.0,0,0
2959,0.00000000,0.00000000,0.00000000,-5.26961422,-1.10610819,-3.04740214,-2.80583692,0.04969966,3.35749483,12.55303478,5.05581379,3.04796743,-0.88753802,-0.24921164,-2.18427038,-0.37616003,0.13936773,-2.69271374,-1.89865351,0.00000000,0.00000000,0.00000000,0,16:58:56.0,0,0
2960,0.00000000,0.00000000,0.00000000,-5.32450724,-1.11387658,-3.04221463,-2.82112241,-0.06123996,3.18716478,12.46853256,4.96645975,2.90397048,-1.02554178,-0.33121970,-2.22006655,-0.35482442,0.05657840,-2.69961977,-2.09673762,0.00000000,0.00000000,0.00000000,0,16:58:57.0,0,0
2961,0.00000000,0.00000000,0.00000000,-5.31119919,-1.09403479,-3.04943371,-2.82126904,0.03522089,3.28129864,12.62055779,5.06908703,2.92968059,-0.87241775,-0.22621873,-2.22211957,-0.36588010,0.24801552,-2.69265079,-1.92484021,0.00000000,0.00000000,0.00000000,0,16:58:57.0,0,0
2962,0.00000000,0.00000000,0.00000000,-5.30883455,-1.06597924,-3.05632019,-2.79923439,0.06872335,3.13937807,12.45754337,5.05765820,2.79019022,-0.96190560,-0.17423370,-2.22751999,-0.28468266,0.12605223,-2.69780326,-2.24930620,0.00000000,0.00000000,0.00000000,0,16:58:57.0,0,0
2963,0.00000000,0.00000000,0.00000000,-5.38126230,-1.03419447,-3.04573631,-2.78723907,0.04136831,3.31897855,12.64418030,5.08816242,3.12273169,-0.69010544,-0.29748717,-2.08536434,-0.17274275,-0.06703946,-2.70636845,-2.10523891,0.00000000,0.00000000,0.00000000,0,16:58:57.0,0,0
2964,0.00000000,0.00000000,0.00000000,-5.26862860,-1.35463262,-3.03703833,-2.87720823,-0.05462563,3.32008171,12.51419640,5.00698614,3.01876163,-0.87334412,-0.40062621,-2.22829652,-0.28066143,0.10373661,-2.69234419,-2.05127192,0.00000000,0.00000000,0.00000000,0,16:58:57.0,0,0
2965,0.00000000,0.00000000,0.00000000,-5.31419182,-1.13704050,-3.05074692,-2.83903909,-0.01555079,3.17067790,12.51180172,5.02797747,2.79104376,-0.90507716,-0.27357659,-2.26176000,-0.31676173,0.21147951,-2.70113969,-2.22338867,0.00000000,0.00000000,0.00000000,0,16:58:58.0,0,0
2966,0.00000000,0.00000000,0.00000000,-5.32462645,-1.07797754,-3.05148387,-2.80348873,0.03976732,3.16820812,12.62224770,5.08783150,2.84316659,-0.80942541,-0.25063452,-2.15710020,-0.17047560,0.18712407,-2.70393181,-2.25502253,0.00000000,0.00000000,0.00000000,0,16:58:58.0,0,0
2967,0.00000000,0.00000000,0.00000000,-5.32134056,-1.07499576,-3.04264927,-2.81494808,-0.02136427,3.18338490,12.59161758,5.03372955,2.87460136,-0.85071033,-0.33008450,-2.23142719,-0.26747972,0.14165977,-2.70005894,-2.08356309,0.00000000,0.00000000,0.00000000,0,16:58:58.0,0,0
2968,0.00000000,0.00000000,0.00000000,-5.34790516,-1.11509871,-3.04524517,-2.83583808,-0.09673625,3.21323919,12.43241310,4.92919254,2.81272459,-1.06112528,-0.41190347,-2.30753732,-0.38050470,0.08852786,-2.70470357,-2.11219621,0.00000000,0.00000000,0.00000000,0,16:58:58.0,0,0
2969,0.00000000,0.00000000,0.00000000,-5.35739088,-1.08036888,-3.05313587,-2.82578421,0.03248703,3.28393078,12.53004265,5.09999418,2.92622089,-0.91620582,-0.24263078,-2.20084500,-0.27514970,0.13639084,-2.70518684,-2.20021415,0.00000000,0.00000000,0.00000000,0,16:58:58.0,0,0
2970,0.00000000,0.00000000,0.00000000,-5.35008669,-1.05918634,-3.05020237,-2.81111288,0.05587876,3.31010771,12.55628204,5.11908817,2.97256565,-0.88440305,-0.23072377,-2.20892572,-0.28451711,0.14717776,-2.70161724,-2.09653735,0.00000000,0.00000000,0.00000000,0,16:58:59.0,0,0
2971,0.00000000,0.00000000,0.00000000,-5.34820938,-1.09168100,-3.04896045,-2.83011055,-0.02415878,3.12306714,12.48027229,5.03598833,2.81032991,-0.99868739,-0.28725448,-2.30879450,-0.37935513,0.13509932,-2.71197581,-2.14377117,0.00000000,0.00000000,0.00000000,0,16:58:59.0,0,0
2972,0.00000000,0.00000000,0.00000000,-5.37077904,-1.12043488,-3.04986954,-2.83333373,-0.09373444,3.22348499,12.29828072,5.00500584,2.82757187,-1.27081215,-0.32808095,-2.35150671,-0.41690415,0.00470424,-2.72181129,-2.22391891,0.00000000,0.00000000,0.00000000,0,16:58:59.0,0,0
2973,0.00000000,0.00000000,0.00000000,-5.36448765,-1.10915756,-3.05257821,-2.85869813,0.14994147,3.78800011,12.30915928,5.15857649,3.34362936,-1.04509687,-0.18520182,-2.22736073,-0.39452422,0.08123598,-2.71724224,-1.98356390,0.00000000,0.00000000,0.00000000,0,16:58:59.0,0,0
2974,0.00000000,0.00000000,0.00000000,-5.33646870,-1.09891176,-3.04552221,-2.82729340,0.14794815,3.69021702,12.37160397,5.16534328,3.29447365,-1.07061911,-0.17762229,-2.22381544,-0.35016221,0.03897569,-2.71145439,-2.11463976,0.00000000,0.00000000,0.00000000,0,16:58:59.0,0,0
2975,0.00000000,0.00000000,0.00000000,-5.38363123,-1.10925889,-3.04562020,-2.84101486,0.07893294,3.63323689,12.29684258,5.13133717,3.28857255,-1.13383472,-0.24395579,-2.25154567,-0.37151676,-0.09500951,-2.72030282,-2.09957433,0.00000000,0.00000000,0.00000000,0,16:59:00.0,0,0
2976,0.00000000,0.00000000,0.00000000,-5.34080458,-1.18397188,-3.04619026,-2.85768533,-0.03138405,3.45401764,12.17054558,5.01009893,3.08259892,-1.34707475,-0.33569673,-2.41842628,-0.53187096,-0.06936875,-2.72139072,-2.26865005,0.00000000,0.00000000,0.00000000,0,16:59:00.0,0,0
2977,0.00000000,0.00000000,0.00000000,-5.38759947,-1.12566960,-3.04359174,-2.83201218,0.14622921,3.68267965,12.44499969,5.24424362,3.33604479,-1.03656411,-0.21114817,-2.23899031,-0.33399835,-0.16229430,-2.73179674,-2.66618443,0.00000000,0.00000000,0.00000000,0,16:59:00.0,0,0
2978,0.00000000,0.00000000,0.00000000,-5.35435009,-1.13422322,-3.04278755,-2.83936262,0.15396586,3.62197399,12.47712421,5.20267963,3.24589682,-0.99843591,-0.22546619,-2.36766744,-0.50218409,-0.05917874,-2.73890495,-2.62700415,0.00000000,0.00000000,0.00000000,0,16:59:00.0,0,0
2979,0.00000000,0.00000000,0.00000000,-5.39312506,-1.15465283,-3.04585171,-2.84175515,0.06189626,3.37122130,12.36690903,5.15334320,3.07512522,-1.12900746,-0.26744923,-2.41270471,-0.48720050,-0.14726225,-2.74683666,-2.72208452,0.00000000,0.00000000,0.00000000,0,16:59:01.0,0,0
2980,0.00000000,0.00000000,0.00000000,-5.37996149,-1.19871461,-3.04181576,-2.83532095,-0.02163529,3.31551838,12.36167622,5.10378551,3.03177166,-1.17242813,-0.35273552,-2.44128442,-0.53161001,-0.19640863,-2.74447060,-2.70365191,0.00000000,0.00000000,0.00000000,0,16:59:01.0,0,0
2981,0.00000000,0.00000000,0.00000000,-5.37449694,-1.13548112,-3.03943348,-2.83675885,0.14374763,3.60512543,12.62383461,5.23441744,3.23681498,-0.88270259,-0.22010392,-2.34557533,-0.48050138,-0.04751474,-2.74378371,-2.60498142,0.00000000,0.00000000,0.00000000,0,16:59:01.0,0,0
2982,0.00000000,0.00000000,0.00000000,-5.37418985,-1.11976457,-3.04603195,-2.83141851,0.12423319,3.49068260,12.51492310,5.19999409,3.19453335,-0.93152010,-0.20171925,-2.30966449,-0.42454499,-0.07630286,-2.74858189,-2.61644840,0.00000000,0.00000000,0.00000000,0,16:59:01.0,0,0
2983,0.00000000,0.00000000,0.00000000,-5.37519646,-1.16350853,-3.04775262,-2.84151340,0.01954925,3.38212490,12.44419289,5.12141657,3.13296008,-1.00502646,-0.26968011,-2.33417702,-0.45881152,-0.10709167,-2.74667931,-2.47584319,0.00000000,0.00000000,0.00000000,0,16:59:01.0,0,0
2984,0.00000000,0.00000000,0.00000000,-5.36694908,-1.19899774,-3.03878284,-2.85326433,-0.07552326,3.29269576,12.37160397,5.03852606,3.04470563,-1.12793505,-0.34367368,-2.39089060,-0.52082467,-0.11052421,-2.74021626,-2.22882986,0.00000000,0.00000000,0.00000000,0,16:59:02.0,0,0
2985,0.00000000,0.00000000,0.00000000,-5.37162638,-1.11115098,-3.04428291,-2.83145785,0.11361268,3.55808473,12.53163528,5.19958305,3.24503422,-0.89620805,-0.18848461,-2.26326585,-0.38978079,0.01838812,-2.73398781,-2.11106920,0.00000000,0.00000000,0.00000000,0,16:59:02.0,0,0
2986,0.00000000,0.00000000,0.00000000,-5.37825298,-1.08930659,-3.04874372,-2.82692266,0.11327115,3.54458880,12.49674511,5.17703342,3.25137854,-0.90172756,-0.18802905,-2.25669909,-0.39157167,0.02972052,-2.72898126,-1.99250054,0.00000000,0.00000000,0.00000000,0,16:59:02.0,0,0
2987,0.00000000,0.00000000,0.00000000,-5.37998676,-1.11430752,-3.04743838,-2.83414984,0.02955753,3.43066001,12.40697193,5.11408567,3.17667246,-1.01951206,-0.23401093,-2.29533410,-0.41210997,0.00794458,-2.72186732,-1.97781563,0.00000000,0.00000000,0.00000000,0,16:59:02.0,0,0
2988,0.00000000,0.00000000,0.00000000,-5.38016987,-1.15428007,-3.04500246,-2.85472274,-0.06603187,3.36339569,12.34096336,5.04189301,3.10136938,-1.14062011,-0.30378097,-2.34486341,-0.46295685,-0.02926150,-2.72292709,-1.99971092,0.00000000,0.00000000,0.00000000,0,16:59:02.0,0,0
2989,0.00000000,0.00000000,0.00000000,-5.38473797,-1.08356547,-3.05051708,-2.84498811,0.10009691,3.62112713,12.50231552,5.19445324,3.27430153,-0.93561178,-0.16766939,-2.22984910,-0.34975597,0.08627200,-2.71756339,-1.93830788,0.00000000,0.00000000,0.00000000,0,16:59:03.0,0,0
2990,0.00000000,0.00000000,0.00000000,-5.38743496,-1.06390357,-3.05612659,-2.83525491,0.10004637,3.57883310,12.43643379,5.17551613,3.25080085,-0.96062201,-0.16419178,-2.23208189,-0.35412446,0.11627465,-2.70579386,-1.89652562,0.00000000,0.00000000,0.00000000,0,16:59:03.0,0,0
2991,0.00000000,0.00000000,0.00000000,-5.38281107,-1.09485054,-3.04606199,-2.84725499,0.01716137,3.45449138,12.36224270,5.10675812,3.15341616,-1.06529915,-0.22168404,-2.27203178,-0.38964665,0.08526516,-2.70648026,-1.94949329,0.00000000,0.00000000,0.00000000,0,16:59:03.0,0,0
2992,0.00000000,0.00000000,0.00000000,-5.38037777,-1.13955522,-3.04064870,-2.85110211,-0.06855261,3.35314465,12.29166698,5.03316784,3.05356598,-1.18173814,-0.29726535,-2.33811617,-0.45581067,0.02384540,-2.71981525,-2.09222126,0.00000000,0.00000000,0.00000000,0,16:59:03.0,0,0
2993,0.00000000,0.00000000,0.00000000,-5.38306618,-1.08348000,-3.05130434,-2.85126162,0.07759252,3.54618216,12.48893547,5.18509769,3.20435452,-0.95404732,-0.17249385,-2.22051835,-0.34495836,0.12920281,-2.71948147,-2.07806349,0.00000000,0.00000000,0.00000000,0,16:59:03.0,0,0
2994,0.00000000,0.00000000,0.00000000,-5.38028145,-1.06380129,-3.05027604,-2.83855343,0.06872335,3.48344493,12.48893547,5.17153263,3.16799068,-0.95446044,-0.16336828,-2.22490978,-0.34834397,0.13112798,-2.71637106,-2.11755157,0.00000000,0.00000000,0.00000000,0,16:59:04.0,0,0
2995,0.00000000,0.00000000,0.00000000,-5.37241077,-1.09290147,-3.04736948,-2.84639049,-0.01303303,3.36272550,12.41083145,5.10790825,3.06739068,-1.06326842,-0.22045949,-2.26872206,-0.38710096,0.08519208,-2.72171354,-2.13955283,0.00000000,0.00000000,0.00000000,0,16:59:04.0,0,0
2996,0.00000000,0.00000000,0.00000000,-5.37005138,-1.14277840,-3.04706812,-2.85945463,-0.10922545,3.26561975,12.31895924,5.02271938,2.95429850,-1.20352781,-0.30150002,-2.33844852,-0.45064396,0.02109957,-2.72679448,-2.21270800,0.00000000,0.00000000,0.00000000,0,16:59:04.0,0,0
2997,0.00000000,0.00000000,0.00000000,-5.37029314,-1.10473645,-3.05208850,-2.85632324,0.00576335,3.41007519,12.46778297,5.16427898,3.07331181,-1.01314008,-0.20200184,-2.24691343,-0.37513185,0.12268144,-2.72408581,-2.17074442,0.00000000,0.00000000,0.00000000,0,16:59:04.0,0,0
2998,0.00000000,0.00000000,0.00000000,-5.36589384,-1.04462457,-3.04948759,-2.83868432,0.09717730,3.49428272,12.49200821,5.20513487,3.15611458,-0.94972092,-0.13441506,-2.21019697,-0.33062768,0.15907404,-2.72072673,-2.15207934,0.00000000,0.00000000,0.00000000,0,16:59:04.0,0,0
2999,0.00000000,0.00000000,0.00000000,-5.36408281,-1.06576443,-3.04889560,-2.85095930,0.04688007,3.41418076,12.44966507,5.16566992,3.10061979,-1.03910327,-0.16882730,-2.25736141,-0.36767405,0.12676618,-2.72581005,-2.17219591,0.00000000,0.00000000,0.00000000,0,16:59:05.0,0,0
3000,0.00000000,0.00000000,0.00000000,-5.36588669,-1.11714208,-3.05276561,-2.86442113,-0.03989768,3.33134079,12.33934402,5.09879589,3.00049686,-1.17231429,-0.23715290,-2.33283472,-0.43382215,0.07513988,-2.73048496,-2.20123792,0.00000000,0.00000000,0.00000000,0,16:59:05.0,0,0
3001,0.00000000,0.00000000,0.00000000,-5.36009407,-1.14380348,-3.04487658,-2.87364674,-0.06717712,3.34733200,12.36310577,5.15917492,3.00841022,-1.14612341,-0.21255061,-2.31407046,-0.41275972,0.10982302,-2.72777510,-2.19117427,0.00000000,0.00000000,0.00000000,0,16:59:05.0,0,0
3002,0.00000000,0.00000000,0.00000000,-5.35225296,-1.05227971,-3.04733300,-2.85023832,0.12858421,3.54927897,12.48424911,5.24503136,3.17141485,-1.01446629,-0.11172345,-2.26208115,-0.34984347,0.16395347,-2.72746038,-2.18466520,0.00000000,0.00000000,0.00000000,0,16:59:05.0,0,0
3003,0.00000000,0.00000000,0.00000000,-5.35297871,-1.06305909,-3.05323243,-2.85187459,0.09608421,3.49539089,12.41083145,5.21399975,3.13978338,-1.07330155,-0.12367684,-2.28136611,-0.35681245,0.14782873,-2.72886467,-2.18437457,0.00000000,0.00000000,0.00000000,0,16:59:05.0,0,0
3004,0.00000000,0.00000000,0.00000000,-5.35215712,-1.10332727,-3.05207825,-2.86132884,0.01548356,3.41896296,12.33020306,5.15294075,3.07139540,-1.17985833,-0.18409872,-2.33374119,-0.41439360,0.10573837,-2.72733665,-2.19699574,0.00000000,0.00000000,0.00000000,0,16:59:06.0,0,0
