Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
1637,0.00000000,0.00000000,0.00000000,0.00000000,2.22418189,0.00000000,0.00000000,1.32939219,2.34723186,-1.01448357,0.00000000,1.25633883,-0.60726100,0.45443681,-0.79832774,-0.94145966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:29.0,0,0
1638,0.00000000,0.00000000,0.00000000,0.00000000,2.15191555,0.00000000,0.00000000,1.11302257,2.55834484,-1.09644747,-2.11180902,1.22387421,-0.74548554,-0.16091600,-0.82155478,-0.93514049,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:29.0,0,0
1639,0.00000000,0.00000000,0.00000000,0.00000000,2.57515955,0.00000000,0.00000000,0.93100983,2.46892905,-1.19596338,0.79671007,1.23600137,-0.80800849,-0.26371169,-0.90311563,-0.92293501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:30.0,0,0
1640,0.00000000,0.00000000,0.00000000,0.00000000,2.07526994,0.00000000,0.00000000,0.42987800,2.80674887,-1.02213871,-2.11180902,1.27942491,-0.68260139,-0.98554564,-0.86095417,-0.92666328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:30.0,0,0
1641,0.00000000,0.00000000,0.00000000,0.00000000,2.09513378,0.00000000,0.00000000,0.59005708,2.66193962,-1.00622630,-7.60094881,1.17260981,-0.59640217,-0.31304762,-0.77474278,-1.01183522,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:30.0,0,0
1642,0.00000000,0.00000000,0.00000000,0.00000000,2.05779552,0.00000000,0.00000000,0.73601472,2.90412784,-1.09644747,-4.82380438,1.19444001,-0.60726100,-0.37896955,-0.76825088,-1.07945132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:30.0,0,0
1643,0.00000000,0.00000000,0.00000000,0.00000000,1.64576483,0.00000000,0.00000000,0.75690782,2.72441912,-1.01448357,0.00000000,1.23955059,-0.59314591,0.74587768,-0.81098020,-1.13653231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:30.0,0,0
1644,0.00000000,0.00000000,0.00000000,0.00000000,1.75481522,0.00000000,0.00000000,1.09019303,2.83245802,-1.07448339,0.00000000,1.20704615,-0.54913342,0.55600983,-0.75413227,-1.07310128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:31.0,0,0
1645,0.00000000,0.00000000,0.00000000,0.00000000,1.68332076,0.00000000,0.00000000,1.06749272,2.78120399,-0.93127406,0.00000000,1.21772254,-0.49356082,0.79011822,-0.71850574,-1.05629325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:31.0,0,0
1646,0.00000000,0.00000000,0.00000000,0.00000000,2.36621284,0.00000000,0.00000000,1.71641803,2.52844810,-1.12613702,0.00000000,1.09844673,-0.60337120,-0.14390305,-0.72945362,-1.02265990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:31.0,0,0
1647,0.00000000,0.00000000,0.00000000,0.00000000,2.13998079,0.00000000,0.00000000,1.16061997,3.21132421,-1.05970967,0.00000000,1.17505288,-0.69282669,0.43337736,-0.75329441,-1.10849130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:31.0,0,0
1648,0.00000000,0.00000000,0.00000000,0.00000000,2.08762479,0.00000000,0.00000000,1.23230672,3.00393200,-0.97707713,0.00000000,1.22598350,-0.60337120,0.10702933,-0.71922690,-1.10226405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:31.0,0,0
1649,0.00000000,0.00000000,0.00000000,0.00000000,1.68136978,0.00000000,0.00000000,0.99867022,2.95698905,-0.91603130,0.00000000,1.21335340,-0.69282669,-0.16091600,-0.75293648,-1.08531523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:32.0,0,0
1650,0.00000000,0.00000000,0.00000000,0.00000000,2.00053453,0.00000000,0.00000000,2.08411503,2.91749334,-0.97707713,0.00000000,1.21818745,-0.69282669,0.05174895,-0.78930199,-1.06258345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:32.0,0,0
1651,0.00000000,0.00000000,0.00000000,0.00000000,2.24088883,0.00000000,0.00000000,1.11302257,3.14769697,-1.04511476,0.00000000,1.30410159,-0.79755634,0.74587768,-0.88150042,-1.11862433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:32.0,0,0
1652,0.00000000,0.00000000,0.00000000,0.00000000,2.01301289,0.00000000,0.00000000,1.13751829,3.09227705,-1.12613702,0.00000000,1.31802475,-0.74548554,1.37794876,-0.93089259,-1.09852517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:32.0,0,0
1653,0.00000000,0.00000000,0.00000000,0.00000000,1.67576194,0.00000000,0.00000000,0.99867022,3.22529078,-0.87956333,0.00000000,1.29374075,-0.73540485,1.10806561,-0.92306638,-1.04163468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:32.0,0,0
1654,0.00000000,0.00000000,0.00000000,0.00000000,1.51053226,0.00000000,0.00000000,0.88749135,3.26842785,-0.95330793,0.00000000,1.30351996,-0.70290744,0.55600983,-0.91121924,-1.04555631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:33.0,0,0
1655,0.00000000,0.00000000,0.00000000,0.00000000,1.75823832,0.00000000,0.00000000,1.42888904,3.46009302,-1.13372397,0.00000000,1.32737529,-0.86212599,0.92288053,-0.90686989,-1.09849823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:33.0,0,0
1656,0.00000000,0.00000000,0.00000000,0.00000000,1.28583741,0.00000000,0.00000000,0.20101137,3.28259563,-1.23764253,0.00000000,1.29243517,-0.85246450,-0.60201979,-0.85326755,-1.13626838,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:33.0,0,0
1657,0.00000000,0.00000000,0.00000000,0.00000000,1.32988060,0.00000000,0.00000000,0.41061857,3.13399792,-1.06689644,-7.07531738,1.26075983,-0.75542569,-0.03794539,-0.86650884,-1.03844392,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:33.0,0,0
1658,0.00000000,0.00000000,0.00000000,0.00000000,1.43297124,0.00000000,0.00000000,0.23887289,3.09227705,-1.20997477,0.00000000,1.26655579,-0.57153696,0.76722348,-0.82280970,-1.06390524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:33.0,0,0
1659,0.00000000,0.00000000,0.00000000,0.00000000,1.62618959,0.00000000,0.00000000,0.67261386,3.42219496,-1.33832502,0.00000000,1.24149156,-0.67153019,0.37344041,-0.87576294,-1.10064507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:34.0,0,0
1660,0.00000000,0.00000000,0.00000000,0.00000000,1.82397056,0.00000000,0.00000000,0.23887289,3.39242411,-1.44567370,0.00000000,1.34361076,-0.74548554,0.16308312,-0.89459187,-1.13796222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:34.0,0,0
1661,0.00000000,0.00000000,0.00000000,0.00000000,1.98123503,0.00000000,0.00000000,0.80043507,3.07876515,-1.18837643,0.00000000,1.24458039,-0.78761625,-0.47638586,-0.90961272,-1.08593547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:34.0,0,0
1662,0.00000000,0.00000000,0.00000000,0.00000000,1.50922704,0.00000000,0.00000000,0.75690782,3.13399792,-1.09644747,-8.88282299,1.28000879,-0.92406112,-0.98554564,-1.01157737,-1.07253015,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:34.0,0,0
1663,0.00000000,0.00000000,0.00000000,0.00000000,1.87727308,0.00000000,0.00000000,0.80043507,3.07876515,-1.27284205,0.79671007,1.29631341,-1.03676188,-0.69422126,-1.02003789,-1.11188579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:34.0,0,0
1664,0.00000000,0.00000000,0.00000000,0.00000000,1.60266399,0.00000000,0.00000000,0.46997616,3.28259563,-1.15868676,-10.37809277,1.33247161,-1.02722955,-0.49204665,-1.00433695,-1.18163717,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:35.0,0,0
1665,0.00000000,0.00000000,0.00000000,0.00000000,1.48898804,0.00000000,0.00000000,0.44923019,3.07202649,-1.04511476,0.00000000,1.24920416,-0.77753550,0.21868795,-0.89755416,-1.12216830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:35.0,0,0
1666,0.00000000,0.00000000,0.00000000,0.00000000,1.56255937,0.00000000,0.00000000,0.61154723,2.80674887,-1.03720677,0.00000000,1.24318051,-0.79755634,-0.21264330,-0.88267761,-1.07175326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:35.0,0,0
1667,0.00000000,0.00000000,0.00000000,0.00000000,1.66198039,0.00000000,0.00000000,0.55007100,2.86514759,-1.25344741,0.00000000,1.24142516,-0.77753550,0.83340156,-0.89213675,-1.11819315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:35.0,0,0
1668,0.00000000,0.00000000,0.00000000,0.00000000,2.01156163,0.00000000,0.00000000,0.77931440,3.22529078,-1.38691425,0.00000000,1.26353920,-0.87330681,-0.47638586,-0.91459721,-1.17385244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:35.0,0,0
1669,0.00000000,0.00000000,0.00000000,0.00000000,1.73118424,0.00000000,0.00000000,0.99867022,3.43740964,-1.15463924,0.00000000,1.25928545,-0.74249363,0.29531720,-0.87795734,-1.08091044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:36.0,0,0
1670,0.00000000,0.00000000,0.00000000,0.00000000,2.09222078,0.00000000,0.00000000,1.13751829,3.19000292,-1.03526902,0.00000000,1.20131719,-0.58983171,1.06172848,-0.84904104,-1.13134861,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:36.0,0,0
1671,0.00000000,0.00000000,0.00000000,0.00000000,1.54273844,0.00000000,0.00000000,0.84301317,3.16190267,-1.07448339,0.00000000,1.20213890,-0.79755634,-0.24602246,-0.87335730,-1.16588545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:36.0,0,0
1672,0.00000000,0.00000000,0.00000000,0.00000000,1.81247663,0.00000000,0.00000000,0.86590791,3.22529078,-1.17392945,-10.85729027,1.20426226,-0.93451333,-1.09639204,-0.87689817,-1.20267880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:36.0,0,0
1673,0.00000000,0.00000000,0.00000000,0.00000000,1.76995945,0.00000000,0.00000000,0.61154723,3.13399792,-1.03720677,-6.47016430,1.27212346,-0.79755634,-0.53969550,-0.81623185,-1.10479200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:36.0,0,0
1674,0.00000000,0.00000000,0.00000000,0.00000000,1.41239667,0.00000000,0.00000000,0.50916708,3.16190267,-1.09644747,-7.07531738,1.25642979,-0.79015720,-0.60201979,-0.84536868,-1.06806684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:37.0,0,0
1675,0.00000000,0.00000000,0.00000000,0.00000000,1.46696174,0.00000000,0.00000000,0.31443593,3.32635784,-1.11169016,-3.69301939,1.22702515,-0.81176621,-0.57148969,-0.85490596,-1.12672544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:37.0,0,0
1676,0.00000000,0.00000000,0.00000000,0.00000000,1.68800306,0.00000000,0.00000000,0.12753871,3.37786388,-1.17392945,0.00000000,1.25928545,-0.82720244,0.16308312,-0.87192416,-1.17974675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:37.0,0,0
1677,0.00000000,0.00000000,0.00000000,0.00000000,1.90276670,0.00000000,0.00000000,0.73601472,3.29728818,-1.26745892,0.00000000,1.19077075,-0.72329968,0.51426733,-0.85523981,-1.03188336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:37.0,0,0
1678,0.00000000,0.00000000,0.00000000,0.00000000,1.96322274,0.00000000,0.00000000,0.65215486,2.94392538,-1.13372397,0.00000000,1.18833017,-0.60337120,0.63944030,-0.75725389,-1.10363531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:37.0,0,0
1679,0.00000000,0.00000000,0.00000000,0.00000000,1.85682821,0.00000000,0.00000000,0.67261386,2.91749334,-1.18118954,0.00000000,1.15562642,-0.71284753,0.37344041,-0.78304815,-1.12642598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:38.0,0,0
1680,0.00000000,0.00000000,0.00000000,0.00000000,1.59198713,0.00000000,0.00000000,0.71523005,3.33353901,-1.22407866,-5.70468712,1.28491175,-0.84201229,-0.87154508,-0.81287229,-1.14228976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:38.0,0,0
1681,0.00000000,0.00000000,0.00000000,0.00000000,1.86192977,0.00000000,0.00000000,0.84301317,2.94392538,-1.10435534,-4.82380438,1.21827030,-0.68992579,-0.70905483,-0.72433162,-1.12681472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:38.0,0,0
1682,0.00000000,0.00000000,0.00000000,0.00000000,1.74305749,0.00000000,0.00000000,0.65215486,3.05813575,-1.03720677,-5.70468712,1.19637907,-0.77753550,-0.46066365,-0.78870702,-1.06947351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:38.0,0,0
1683,0.00000000,0.00000000,0.00000000,0.00000000,1.63785362,0.00000000,0.00000000,0.37110692,3.19000292,-1.11169016,0.00000000,1.24644637,-0.76731020,-0.02040103,-0.92814142,-1.00166702,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:38.0,0,0
1684,0.00000000,0.00000000,0.00000000,0.00000000,1.81929004,0.00000000,0.00000000,0.42987800,3.34841967,-1.19596338,0.00000000,1.22766590,-0.82199150,-0.42797399,-0.87849402,-1.14547074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:39.0,0,0
1685,0.00000000,0.00000000,0.00000000,0.00000000,2.01447487,0.00000000,0.00000000,0.93100983,3.17569757,-1.09539866,0.00000000,1.17246294,-0.68260139,-0.14390305,-0.81435984,-1.09657037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:39.0,0,0
1686,0.00000000,0.00000000,0.00000000,0.00000000,2.09637237,0.00000000,0.00000000,1.35363054,2.58250380,-1.13372397,0.00000000,1.13595092,-0.61345196,0.10702933,-0.79338795,-1.05755949,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:39.0,0,0
1687,0.00000000,0.00000000,0.00000000,0.00000000,1.93694794,0.00000000,0.00000000,1.09019303,3.28259563,-1.13372397,0.00000000,1.15887403,-0.63956594,0.03388606,-0.80662477,-1.09445250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:39.0,0,0
1688,0.00000000,0.00000000,0.00000000,0.00000000,1.88130987,0.00000000,0.00000000,0.67261386,2.99071479,-1.22407866,0.00000000,1.23042023,-0.83660901,0.25744742,-0.90240520,-1.12055814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:39.0,0,0
1689,0.00000000,0.00000000,0.00000000,0.00000000,1.96208203,0.00000000,0.00000000,0.80043507,3.07876515,-1.05244946,-5.70468712,1.33021557,-0.91289300,-0.05541370,-0.94470751,-1.08024645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:40.0,0,0
1690,0.00000000,0.00000000,0.00000000,0.00000000,1.79820049,0.00000000,0.00000000,0.90919137,2.80674887,-0.96200907,-2.11180902,1.28644395,-0.96311378,0.01610290,-0.96744603,-1.06313217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:40.0,0,0
1691,0.00000000,0.00000000,0.00000000,0.00000000,2.10621405,0.00000000,0.00000000,1.30529988,3.09227705,-0.97707713,0.00000000,1.36231875,-0.93451333,-0.31304762,-0.95029050,-1.06368876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:40.0,0,0
1692,0.00000000,0.00000000,0.00000000,0.00000000,2.04266691,0.00000000,0.00000000,0.99867022,3.13399792,-1.12613702,0.00000000,1.19976091,-0.91412109,0.61876309,-0.96042562,-1.11669135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:40.0,0,0
1693,0.00000000,0.00000000,0.00000000,0.00000000,1.92161667,0.00000000,0.00000000,1.13751829,3.16190267,-1.14773560,0.00000000,1.24988306,-0.89369905,0.43337736,-0.90776849,-1.09725058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:40.0,0,0
1694,0.00000000,0.00000000,0.00000000,0.00000000,2.21836090,0.00000000,0.00000000,1.04492056,2.87795639,-0.98828244,0.00000000,1.25064528,-0.78761625,0.18153277,-0.86246324,-1.05745161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:41.0,0,0
1695,0.00000000,0.00000000,0.00000000,0.00000000,1.94661260,0.00000000,0.00000000,1.04492056,2.95698905,-1.07448339,0.00000000,1.11893260,-0.75542569,0.43337736,-0.85186571,-1.04157698,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:41.0,0,0
1696,0.00000000,0.00000000,0.00000000,0.00000000,1.86637354,0.00000000,0.00000000,0.99867022,3.21132421,-1.07448339,0.00000000,1.15763140,-0.79755634,-0.42797399,-0.87980801,-1.07898211,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:41.0,0,0
1697,0.00000000,0.00000000,0.00000000,0.00000000,1.85971248,0.00000000,0.00000000,0.39145154,2.95698905,-1.05244946,0.00000000,1.19364285,-0.76179886,0.87862468,-0.85383636,-1.08485448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:41.0,0,0
1698,0.00000000,0.00000000,0.00000000,0.00000000,1.81378782,0.00000000,0.00000000,0.82166743,2.91749334,-0.88505077,0.00000000,1.19980633,-0.72329968,0.70352459,-0.81617928,-1.05773759,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:41.0,0,0
1699,0.00000000,0.00000000,0.00000000,0.00000000,1.82353783,0.00000000,0.00000000,0.59005708,3.10628605,-0.92393917,0.00000000,1.18876100,-0.68026417,-0.03794539,-0.80913073,-1.05463088,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:42.0,0,0
1700,0.00000000,0.00000000,0.00000000,0.00000000,1.80563784,0.00000000,0.00000000,0.77931440,3.00393200,-1.16659462,0.00000000,1.17536759,-0.70290744,-0.17785701,-0.84496796,-1.10006559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:42.0,0,0
1701,0.00000000,0.00000000,0.00000000,0.00000000,2.00311470,0.00000000,0.00000000,1.06749272,3.25384068,-1.19596338,0.00000000,1.13688052,-0.69282669,0.59682405,-0.86104047,-1.19091177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:42.0,0,0
1702,0.00000000,0.00000000,0.00000000,0.00000000,1.97959375,0.00000000,0.00000000,0.84301317,2.97710276,-1.00676680,0.00000000,1.09897304,-0.49356082,0.05174895,-0.75237554,-1.10947883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:42.0,0,0
1703,0.00000000,0.00000000,0.00000000,0.00000000,1.99118650,0.00000000,0.00000000,1.06749272,3.07876515,-0.97422314,0.00000000,1.09602427,-0.53806221,0.21868795,-0.77839500,-1.04288077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:42.0,0,0
1704,0.00000000,0.00000000,0.00000000,0.00000000,1.76213741,0.00000000,0.00000000,0.71523005,3.32635784,-1.06689644,0.00000000,1.12572372,-0.61345196,-0.07396238,-0.80519128,-1.04525304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:43.0,0,0
1705,0.00000000,0.00000000,0.00000000,0.00000000,1.82866728,0.00000000,0.00000000,0.73601472,3.34841967,-1.19596338,0.00000000,1.15862131,-0.74548554,-0.52421975,-0.85069048,-1.10592043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:43.0,0,0
1706,0.00000000,0.00000000,0.00000000,0.00000000,1.76447737,0.00000000,0.00000000,0.23887289,3.07876515,-1.15463924,0.00000000,1.15316677,-0.68150008,0.51426733,-0.80644786,-1.11308193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:43.0,0,0
1707,0.00000000,0.00000000,0.00000000,0.00000000,1.60611916,0.00000000,0.00000000,0.35212758,2.97710276,-1.06689644,0.00000000,1.19114614,-0.63384420,0.35408822,-0.79481745,-1.09680104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:43.0,0,0
1708,0.00000000,0.00000000,0.00000000,0.00000000,1.60671520,0.00000000,0.00000000,0.23887289,2.93047142,-1.04511476,0.00000000,1.18315387,-0.61345196,0.06969140,-0.79389656,-1.09861290,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:43.0,0,0
1709,0.00000000,0.00000000,0.00000000,0.00000000,1.58405221,0.00000000,0.00000000,0.67261386,3.13399792,-1.30253172,0.00000000,1.16654277,-0.63956594,0.10702933,-0.82756567,-1.12733960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:44.0,0,0
1710,0.00000000,0.00000000,0.00000000,0.00000000,2.09098268,0.00000000,0.00000000,0.99867022,3.01763582,-1.28165364,0.00000000,1.08253109,-0.59314591,0.29531720,-0.75732660,-1.14696372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:44.0,0,0
1711,0.00000000,0.00000000,0.00000000,0.00000000,1.97860682,0.00000000,0.00000000,0.90919137,2.84558678,-1.21687865,0.00000000,1.06482399,-0.55935872,-0.02040103,-0.74879354,-1.12148905,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:44.0,0,0
1712,0.00000000,0.00000000,0.00000000,0.00000000,2.15242052,0.00000000,0.00000000,1.06749272,3.19000292,-1.15463924,0.00000000,1.13433576,-0.59314591,-0.46066365,-0.74314344,-1.10990906,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:44.0,0,0
1713,0.00000000,0.00000000,0.00000000,0.00000000,1.92422915,0.00000000,0.00000000,0.65215486,3.19694281,-1.14773560,0.00000000,1.14183402,-0.72329968,-0.76881909,-0.77021962,-1.16151786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:44.0,0,0
1714,0.00000000,0.00000000,0.00000000,0.00000000,1.67194819,0.00000000,0.00000000,0.44923019,3.14769697,-1.28842187,0.00000000,1.12367892,-0.71284753,-0.84205329,-0.74978101,-1.16605759,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:45.0,0,0
1715,0.00000000,0.00000000,0.00000000,0.00000000,1.75989318,0.00000000,0.00000000,0.27585706,3.00393200,-1.10268974,0.00000000,1.10199666,-0.53487813,0.16308312,-0.68102008,-1.13464344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:45.0,0,0
1716,0.00000000,0.00000000,0.00000000,0.00000000,1.81435645,0.00000000,0.00000000,0.55007100,3.00393200,-1.21687865,0.00000000,1.13183546,-0.52493811,0.05174895,-0.66889918,-1.11149943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:45.0,0,0
1717,0.00000000,0.00000000,0.00000000,0.00000000,1.82898641,0.00000000,0.00000000,0.41061857,3.04473925,-1.21687865,0.00000000,1.11142635,-0.56943941,0.20006731,-0.69090432,-1.15693665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:45.0,0,0
1718,0.00000000,0.00000000,0.00000000,0.00000000,1.85866237,0.00000000,0.00000000,0.53022653,2.99071479,-1.39420533,0.00000000,1.10497415,-0.57937950,-0.21264330,-0.69247609,-1.22226846,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:45.0,0,0
1719,0.00000000,0.00000000,0.00000000,0.00000000,2.28884649,0.00000000,0.00000000,1.13751829,3.07876515,-1.28165364,0.00000000,1.11121452,-0.50032884,-0.34668460,-0.61397076,-1.13611138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:46.0,0,0
1720,0.00000000,0.00000000,0.00000000,0.00000000,2.30692029,0.00000000,0.00000000,0.95441437,3.01763582,-1.27436268,0.00000000,1.02068806,-0.45963055,-0.64838594,-0.58372462,-1.12268174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:46.0,0,0
1721,0.00000000,0.00000000,0.00000000,0.00000000,2.73371601,0.00000000,0.00000000,1.23230672,3.21132421,-1.28165364,-7.07531738,1.11368847,-0.55935872,-1.25711560,-0.60222226,-1.14631665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:46.0,0,0
1722,0.00000000,0.00000000,0.00000000,0.00000000,1.82729089,0.00000000,0.00000000,0.57001400,3.19000292,-1.20997477,0.00000000,1.12377024,-0.57937950,-1.19114792,-0.59297943,-1.19623733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:46.0,0,0
1723,0.00000000,0.00000000,0.00000000,0.00000000,1.82803667,0.00000000,0.00000000,0.80043507,2.89123535,-1.06689644,-7.07531738,1.06393313,-0.46985584,-0.91397297,-0.55174291,-1.12394142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:46.0,0,0
1724,0.00000000,0.00000000,0.00000000,0.00000000,1.88505387,0.00000000,0.00000000,0.33323720,2.95698905,-1.07448339,0.00000000,1.08440852,-0.40569299,-0.60201979,-0.53987145,-1.12445199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:47.0,0,0
1725,0.00000000,0.00000000,0.00000000,0.00000000,2.17451882,0.00000000,0.00000000,0.46997616,2.91749334,-1.14773560,0.00000000,1.05291271,-0.36499470,0.43337736,-0.56806612,-1.14767742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:47.0,0,0
1726,0.00000000,0.00000000,0.00000000,0.00000000,1.87988067,0.00000000,0.00000000,0.18281910,3.04473925,-1.29512656,0.00000000,1.06239212,-0.38530076,0.10702933,-0.56145179,-1.18114483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,16:12:47.0,0,0
