Control Box No.76(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
88,0.00000000,0.00000000,0.00000000,-1.73431385,-1.02842212,-0.61738110,-1.80632710,-0.45565552,-0.20497832,-1.15419531,-0.50803035,0.60818100,-0.61418879,0.05728254,0.24813002,0.01234177,-0.49203706,-0.94051224,-0.80862743,0.00000000,0.00000000,0.00000000,0,17:14:35.0,0,0
89,0.00000000,0.00000000,0.00000000,-1.88506937,-1.05932260,-0.58185250,-1.84790373,-0.55239880,-0.29954147,-1.24005616,-0.60238457,0.45708901,-0.54112649,-0.01944039,0.25014812,-0.03334369,-0.50179332,-0.90270734,-0.83947241,0.00000000,0.00000000,0.00000000,0,17:14:35.0,0,0
90,0.00000000,0.00000000,0.00000000,-1.74738097,-1.01537335,-0.52089763,-1.84686828,-0.53155023,-0.22957250,-1.23141718,-0.59147024,0.57162005,-0.61720228,0.05323661,0.37464333,0.06810047,-0.41518587,-0.83602023,-0.73373103,0.00000000,0.00000000,0.00000000,0,17:14:36.0,0,0
91,0.00000000,0.00000000,0.00000000,-1.52227402,-0.99369526,-0.54252195,-1.86926508,-0.51113039,-0.21187228,-1.21726251,-0.58799946,0.65131044,-0.52195948,0.06488141,0.38310599,0.07610297,-0.40475515,-0.82563472,-0.70798695,0.00000000,0.00000000,0.00000000,0,17:14:36.0,0,0
92,0.00000000,0.00000000,0.00000000,-1.50074804,-1.00712311,-0.56894433,-1.90754092,-0.54020792,-0.25647044,-1.23532104,-0.62558931,0.64740616,-0.44894683,0.02121203,0.34747958,0.01793319,-0.42193961,-0.82789969,-0.71803653,0.00000000,0.00000000,0.00000000,0,17:14:36.0,0,0
93,0.00000000,0.00000000,0.00000000,-1.63118982,-1.02990079,-0.55162990,-1.92263985,-0.51777327,-0.21140066,-1.23527014,-0.59175378,0.91998476,-0.51912618,0.07928690,0.53181642,0.10785601,-0.35308272,-0.75585634,-0.64613593,0.00000000,0.00000000,0.00000000,0,17:14:36.0,0,0
94,0.00000000,0.00000000,0.00000000,-2.06214476,-1.04183316,-0.47670043,-1.97352099,-0.54203713,-0.25208831,-1.25167572,-0.60973811,1.21098220,0.06888121,0.07432630,0.46612933,0.17907213,-0.29334006,-0.77522856,-0.70858026,0.00000000,0.00000000,0.00000000,0,17:14:36.0,0,0
95,0.00000000,0.00000000,0.00000000,-2.62815762,-0.82564723,-0.28822395,-2.01206422,-0.80456293,-0.39146751,-1.24923801,-0.71668106,0.92450643,-0.38952225,-0.07051018,0.40469259,0.08459744,-0.23543429,-0.75618851,-0.67852503,0.00000000,0.00000000,0.00000000,0,17:14:37.0,0,0
96,0.00000000,0.00000000,0.00000000,-2.65153313,-0.81201649,-0.16528073,-2.03565598,-1.00023961,-0.49293435,-1.25353920,-0.81247401,1.04490042,-0.66435510,-0.26011378,0.40725741,0.02436894,-0.24824762,-0.71893305,-0.68598294,0.00000000,0.00000000,0.00000000,0,17:14:37.0,0,0
97,0.00000000,0.00000000,0.00000000,-2.44490695,-0.83450538,0.10461794,-2.01372862,-0.98331273,-0.42128974,-1.29489136,-0.75052625,1.12464595,-0.58622098,-0.15662870,0.57132250,0.28602803,-0.14954385,-0.69569540,-0.61843336,0.00000000,0.00000000,0.00000000,0,17:14:37.0,0,0
98,0.00000000,0.00000000,0.00000000,-2.84421253,-1.12956238,0.09755246,-2.01421475,-1.00802445,-0.36762601,-1.42897224,-0.75648749,1.19101059,-0.46684852,-0.12432073,0.56550312,0.24770734,-0.16655375,-0.58295000,-0.46657464,0.00000000,0.00000000,0.00000000,0,17:14:37.0,0,0
99,0.00000000,0.00000000,0.00000000,-3.70386720,-1.16214108,-0.21370178,-2.02977419,-0.96764541,-0.53369236,-1.53471875,-0.83903265,0.85901201,-0.82341665,-0.30269226,0.46253347,-0.09514980,-0.00561675,-0.25104001,-0.76253235,0.00000000,0.00000000,0.00000000,0,17:14:37.0,0,0
100,0.00000000,0.00000000,0.00000000,-4.77499771,-2.20837331,-0.28922081,-2.05610919,-0.67219198,-0.37696064,-1.71073270,-1.00225866,1.02725148,-0.58834285,-0.22317570,0.43843979,-0.12037849,0.32308722,0.08774868,-0.61020350,0.00000000,0.00000000,0.00000000,0,17:14:38.0,0,0
101,0.00000000,0.00000000,0.00000000,-4.46184397,-2.34384608,1.47247565,-1.63638711,-0.11659649,0.94542807,-1.39128017,-1.27945352,1.13693202,-0.27612913,-0.17872804,0.58280820,-0.59933895,0.01834475,0.05131664,-0.45082653,0.00000000,0.00000000,0.00000000,0,17:14:38.0,0,0
102,0.00000000,0.00000000,0.00000000,-4.70174646,-2.24367571,1.54585004,-0.94347692,0.11479855,1.12133694,-0.71259701,-0.62559605,1.24877632,0.43220130,0.03201386,0.94099033,-0.17003530,0.32101962,0.11672692,-0.10021067,0.00000000,0.00000000,0.00000000,0,17:14:38.0,0,0
103,0.00000000,0.00000000,0.00000000,-4.40184259,-2.30763626,2.65507269,-1.19128156,0.12498900,1.04929376,-1.12886095,-2.23659182,1.64659643,-0.16810513,-1.04966807,1.34193242,-0.70459419,-0.78757346,0.42254022,-1.88056731,0.00000000,0.00000000,0.00000000,0,17:14:38.0,0,0
104,0.00000000,0.00000000,0.00000000,-4.19061756,-1.90011752,9.24037457,2.45128942,-1.00750065,5.13380814,-0.49006426,-3.01104498,2.32183361,1.04614854,-0.97407055,1.41147876,-0.17511731,-0.70732844,1.04363716,-0.77594715,0.00000000,0.00000000,0.00000000,0,17:14:38.0,0,0
105,0.00000000,0.00000000,0.00000000,-4.33437872,-2.33544827,7.57020617,3.25255966,0.61273551,5.11828661,0.71015024,-1.65228486,2.92863989,1.18983471,0.42284048,1.43232965,0.24220598,0.72609335,0.67972946,0.54399252,0.00000000,0.00000000,0.00000000,0,17:14:39.0,0,0
106,0.00000000,0.00000000,0.00000000,-4.48132801,-0.63964224,7.34896946,2.88229752,0.75513899,5.42141771,0.84568411,-0.52473825,3.46194959,1.82985401,0.45776525,1.12961161,0.31829283,0.59961480,0.42462307,0.20581156,0.00000000,0.00000000,0.00000000,0,17:14:39.0,0,0
107,0.00000000,0.00000000,0.00000000,-4.58229208,-0.40718803,7.23432541,2.69845629,0.62707436,5.55866909,0.99027872,-0.54310250,3.05991530,1.93092883,0.27575344,1.38107264,-0.07400805,0.50611198,0.55884629,0.34062088,0.00000000,0.00000000,0.00000000,0,17:14:39.0,0,0
108,0.00000000,0.00000000,0.00000000,-4.80241299,0.05957246,6.88783932,1.78054357,0.88681722,5.41773891,0.91895211,-0.00017601,3.68657470,1.14283800,0.58673519,0.95486867,0.94399548,0.81757045,0.82586706,-0.49620917,0.00000000,0.00000000,0.00000000,0,17:14:39.0,0,0
109,0.00000000,0.00000000,0.00000000,-4.63237333,0.00419949,7.15097189,1.16135430,0.62634331,5.62760448,0.60123575,-0.14065094,3.06139803,1.13057303,0.46297124,1.97535622,0.52304363,0.69679809,0.17447263,-0.74567735,0.00000000,0.00000000,0.00000000,0,17:14:39.0,0,0
110,0.00000000,0.00000000,0.00000000,-4.11925316,-0.05118035,5.29504395,1.11223841,0.42484456,5.22920752,0.68374074,-0.55153698,2.34601450,0.73717898,0.23362046,0.99742699,0.29342559,1.00405240,0.25001916,-0.72800225,0.00000000,0.00000000,0.00000000,0,17:14:40.0,0,0
111,0.00000000,0.00000000,0.00000000,-4.51040363,-0.73603213,5.75545263,1.04220939,0.71675897,4.85800791,0.79536527,-0.62982851,2.40884900,0.33742788,0.18129817,1.16711867,0.44125819,1.24640286,0.46971580,-0.53094107,0.00000000,0.00000000,0.00000000,0,17:14:40.0,0,0
112,0.00000000,0.00000000,0.00000000,-4.76588821,-0.41716415,5.68369770,1.50780034,0.42921454,4.66431713,1.24411523,-0.60045403,2.37677908,0.32020220,0.22020724,1.13153028,0.17241243,0.98333800,0.56698173,-0.12910795,0.00000000,0.00000000,0.00000000,0,17:14:40.0,0,0
113,0.00000000,0.00000000,0.00000000,-4.05063581,0.08411045,5.01618147,1.41992974,0.15191831,4.62910128,1.10480249,-0.57692224,2.46042061,0.85159159,0.27540949,1.28040206,0.23071170,0.91181803,0.58397293,-0.42055559,0.00000000,0.00000000,0.00000000,0,17:14:40.0,0,0
114,0.00000000,0.00000000,0.00000000,-2.95643830,-0.05500865,5.27468538,1.35716331,-0.15937109,4.60464573,0.92605913,-0.78537810,2.42218661,0.84553832,0.17825648,1.59350109,0.14997607,0.76049066,0.59003192,-0.44964421,0.00000000,0.00000000,0.00000000,0,17:14:40.0,0,0
115,0.00000000,0.00000000,0.00000000,-3.40216565,-0.06194243,4.99062204,1.02578390,-0.24640159,4.66718006,0.78972602,-0.78188878,2.87182927,0.68345505,0.25834680,1.69589531,0.46597314,1.14008856,0.61633742,-0.23840441,0.00000000,0.00000000,0.00000000,0,17:14:41.0,0,0
116,0.00000000,0.00000000,0.00000000,-2.97581148,-0.11274064,4.91969395,0.77298355,-0.43296647,4.62611341,0.67133021,-0.88792133,2.79117274,1.03316081,0.10685737,1.33311021,0.37990290,1.10565376,0.62371874,-0.27811840,0.00000000,0.00000000,0.00000000,0,17:14:41.0,0,0
117,0.00000000,0.00000000,0.00000000,-2.95660996,-0.28152022,4.57385635,0.56258219,-0.63928807,4.33474922,0.45481554,-1.06113696,2.87358499,0.11578158,-0.15372556,1.71907246,0.15798742,1.06844473,0.65323681,-0.27280751,0.00000000,0.00000000,0.00000000,0,17:14:41.0,0,0
118,0.00000000,0.00000000,0.00000000,-3.15211630,-0.28499711,4.68125534,0.58864474,-0.65215355,4.44743538,0.56978673,-1.04278457,3.02820539,0.70279247,-0.09651573,1.16315818,0.33753800,1.23998332,0.73040611,-0.19933908,0.00000000,0.00000000,0.00000000,0,17:14:41.0,0,0
119,0.00000000,0.00000000,0.00000000,-3.14994693,-0.30407292,4.56726122,0.50809538,-0.68316579,4.43685818,0.59495640,-1.06434405,2.40975046,0.65521878,-0.14974043,1.18258762,0.29807138,1.14754796,0.77838391,-0.14091961,0.00000000,0.00000000,0.00000000,0,17:14:41.0,0,0
120,0.00000000,0.00000000,0.00000000,-3.60360217,-0.41248655,4.58022499,0.48003367,-0.71562040,4.40357208,0.62168300,-1.15324783,2.77939463,0.18583594,-0.24402611,1.10083795,0.25108236,1.07744014,0.86830437,-0.07267319,0.00000000,0.00000000,0.00000000,0,17:14:42.0,0,0
121,0.00000000,0.00000000,0.00000000,-3.08185816,-0.47944000,4.95937443,0.05959545,-0.79871184,4.51219893,0.53146392,-1.09919071,2.57466698,0.11409295,-0.22885324,1.17922282,0.07130998,0.99957061,0.87630081,-0.03926110,0.00000000,0.00000000,0.00000000,0,17:14:42.0,0,0
122,0.00000000,0.00000000,0.00000000,-3.55252695,-0.42936730,4.71776295,0.51970899,-0.66425622,4.61846733,0.84435552,-1.01099253,2.59111977,0.35307476,-0.07252047,0.87631392,0.32920337,1.19464648,1.04558694,0.12989327,0.00000000,0.00000000,0.00000000,0,17:14:42.0,0,0
123,0.00000000,0.00000000,0.00000000,-3.50124598,-0.48706502,4.55487442,0.52572972,-0.77170694,4.53286743,0.81499374,-1.07957602,2.57500267,0.03692234,-0.17171232,1.20272398,0.33134997,1.18791616,1.07826889,0.18138309,0.00000000,0.00000000,0.00000000,0,17:14:42.0,0,0
124,0.00000000,0.00000000,0.00000000,-3.72203135,-0.56613588,4.53276968,0.42469621,-0.80255973,4.52902889,0.80338228,-1.10356879,2.85672569,0.04714888,-0.20629278,1.18571985,0.26497316,1.11569941,1.11383891,0.14856941,0.00000000,0.00000000,0.00000000,0,17:14:42.0,0,0
125,0.00000000,0.00000000,0.00000000,-4.40664768,-0.61487621,4.74844503,0.32245722,-0.72043461,4.66318560,0.89116472,-1.01214111,2.76449680,0.44471776,-0.05265951,1.41236687,0.22128808,0.89580661,1.20545721,0.14387882,0.00000000,0.00000000,0.00000000,0,17:14:43.0,0,0
126,0.00000000,0.00000000,0.00000000,-4.58625937,-1.23974562,5.02661514,0.62192756,-0.20482501,4.61152554,1.25534451,-1.20687699,2.92283225,0.89106536,-0.22861785,1.92509687,-0.14855778,-0.58516490,1.30275607,-0.14156026,0.00000000,0.00000000,0.00000000,0,17:14:43.0,0,0
127,0.00000000,0.00000000,0.00000000,-4.48363972,-2.33902311,5.10939455,1.14616764,0.62313497,3.90854549,1.69424701,-2.65278244,3.12956667,1.19414973,-0.61767763,1.63783336,0.20819253,-0.94194651,1.92035198,0.57984614,0.00000000,0.00000000,0.00000000,0,17:14:43.0,0,0
128,0.00000000,0.00000000,0.00000000,-4.39773989,-2.35510755,5.70915365,1.00468087,0.72894144,3.76570797,1.61339450,-2.88964391,3.25030065,1.46177161,-0.92045510,1.39957035,0.32768708,-1.07251692,2.08795166,0.35336366,0.00000000,0.00000000,0.00000000,0,17:14:43.0,0,0
129,0.00000000,0.00000000,0.00000000,-4.56270123,-1.05875444,7.04991913,0.22284558,0.79649496,4.72346973,1.36152256,-2.60477757,4.45162964,0.86704701,-0.60890687,0.79328740,0.58157778,-1.38682973,2.16069889,-1.02128458,0.00000000,0.00000000,0.00000000,0,17:14:43.0,0,0
130,0.00000000,0.00000000,0.00000000,-4.29359627,-2.25026846,6.57504940,-0.63388067,0.55713499,4.42758274,2.07401586,-3.00623107,3.80400276,1.71109796,-1.13757241,-1.91822767,1.20716500,-1.63978195,1.58881223,-0.52619147,0.00000000,0.00000000,0.00000000,0,17:14:44.0,0,0
131,0.00000000,0.00000000,0.00000000,-4.31350136,-2.11200738,7.10253620,-0.31464273,-0.64301658,5.85052872,2.34396172,-2.99025249,4.01118326,2.53301692,-2.90617728,1.80662251,1.02405584,-1.92647326,2.23483276,-0.92118669,0.00000000,0.00000000,0.00000000,0,17:14:44.0,0,0
132,0.00000000,0.00000000,0.00000000,-4.74249840,-2.28023267,7.68668270,1.12844777,-0.73079306,8.18590355,2.78281403,-3.03513718,4.03237534,1.05782616,-2.92361093,1.52768171,1.15419126,-0.51412129,2.01096034,-1.62314689,0.00000000,0.00000000,0.00000000,0,17:14:44.0,0,0
133,0.00000000,0.00000000,0.00000000,-4.73115253,-2.33797193,7.19955826,0.52853137,-0.46953887,8.93754196,3.25567389,-3.02415895,4.32338524,1.23681927,-2.25027442,2.13451338,0.91880262,-0.54548395,1.91882181,-1.07099128,0.00000000,0.00000000,0.00000000,0,17:14:44.0,0,0
134,0.00000000,0.00000000,0.00000000,-4.58168125,-2.22981834,6.38741064,0.33957398,-0.48716545,8.74430466,3.42344594,-3.01848555,5.38167524,1.78765798,-2.00927854,2.40974450,0.66846901,-0.96533906,1.82523680,-1.12366569,0.00000000,0.00000000,0.00000000,0,17:14:44.0,0,0
135,0.00000000,0.00000000,0.00000000,-4.56178379,-2.23572874,6.03966904,0.19453564,-0.46087527,8.67531967,3.40293050,-3.00825262,5.41975498,1.55217981,-1.93723178,2.46377850,0.56879127,-0.94170141,1.74097204,-1.10127854,0.00000000,0.00000000,0.00000000,0,17:14:45.0,0,0
136,0.00000000,0.00000000,0.00000000,-4.61176968,-2.18618774,5.91681099,-0.16436973,-0.36729032,8.87877178,3.24254942,-3.01634359,4.02254391,0.74879044,-1.99781525,1.53496718,0.98171449,-1.40990484,1.88490319,-1.04898643,0.00000000,0.00000000,0.00000000,0,17:14:45.0,0,0
137,0.00000000,0.00000000,0.00000000,-4.37275791,-1.45661521,3.86716843,-1.41075802,-2.56536937,6.89987469,-1.48376942,-2.69610906,0.13499868,-1.05082560,-2.49680471,-0.19092596,2.03843069,-2.70380664,2.36202860,-1.74644732,0.00000000,0.00000000,0.00000000,0,17:14:45.0,0,0
138,0.00000000,0.00000000,0.00000000,-4.44498634,-0.81461185,0.56117153,-0.92028427,-2.20818377,-0.40305412,-2.02178478,-2.25563955,-0.49257478,-2.08069038,-2.19386387,-1.59085226,-1.69035769,-2.63967466,2.15432048,-3.27958536,0.00000000,0.00000000,0.00000000,0,17:14:45.0,0,0
139,0.00000000,0.00000000,0.00000000,-4.52727985,0.03262912,-0.64102077,-0.48593366,-1.42930508,-1.16714370,-1.39934790,-2.40246201,-0.44206044,-1.89720392,-2.22582936,0.52083093,-1.92941284,-2.46185160,2.08904791,-3.28803539,0.00000000,0.00000000,0.00000000,0,17:14:45.0,0,0
140,0.00000000,0.00000000,0.00000000,-4.49016953,-0.18083785,0.98405921,-0.79399586,-1.71892691,-0.49549079,-1.87690091,-2.52436733,0.07270163,-2.10326242,-2.41580963,2.06966352,-2.06133127,-2.59264898,2.77127266,-3.40032482,0.00000000,0.00000000,0.00000000,0,17:14:46.0,0,0
141,0.00000000,0.00000000,0.00000000,-4.54670334,-0.30685225,1.66502380,-1.01754856,-1.86849284,0.25550002,-2.08188868,-2.56030655,1.21016252,-2.27324080,-2.45753098,2.82058287,-2.14740515,-2.64440465,3.05950737,-3.43709183,0.00000000,0.00000000,0.00000000,0,17:14:46.0,0,0
142,0.00000000,0.00000000,0.00000000,-4.59092140,-0.39814425,2.00257874,-1.23363304,-1.92557108,0.49256662,-2.10834026,-2.62328386,1.59384382,-2.31371975,-2.47578859,2.96393943,-2.17100072,-2.67412567,3.16401386,-3.44281006,0.00000000,0.00000000,0.00000000,0,17:14:46.0,0,0
143,0.00000000,0.00000000,0.00000000,-4.59734869,-0.37377590,1.98643398,-1.20065534,-1.90856349,0.49019217,-2.11014032,-2.63410950,1.64578819,-2.30200315,-2.47382188,3.02775669,-2.16486621,-2.66231585,3.12328482,-3.44230604,0.00000000,0.00000000,0.00000000,0,17:14:46.0,0,0
144,0.00000000,0.00000000,0.00000000,-4.61983013,-0.38430536,1.99516714,-1.31406462,-1.88801587,0.75413442,-2.11744881,-2.59789801,1.87937057,-2.19148946,-2.44765568,3.28640556,-2.15367103,-2.57626033,2.90891886,-3.43727732,0.00000000,0.00000000,0.00000000,0,17:14:46.0,0,0
145,0.00000000,0.00000000,0.00000000,-4.65880394,-0.50574255,2.07547522,-1.36220074,-1.89545786,1.10875082,-2.12255096,-2.63254404,2.12981772,-2.17631912,-2.51459718,3.75369453,-2.10252762,-2.58944678,2.61998701,-3.39981747,0.00000000,0.00000000,0.00000000,0,17:14:47.0,0,0
146,0.00000000,0.00000000,0.00000000,-4.71534920,-0.58827722,2.31837130,-1.44419074,-1.92523193,1.11439109,-2.09575748,-2.66302490,2.10071659,-2.27120304,-2.57676148,3.94569039,-2.05275440,-2.54693222,2.42496443,-3.40442014,0.00000000,0.00000000,0.00000000,0,17:14:47.0,0,0
147,0.00000000,0.00000000,0.00000000,-4.77029562,-0.76986331,2.49601078,-1.73201656,-2.01986313,0.98831367,-2.08488774,-2.78156471,1.73470736,-2.28294420,-2.66076899,4.01624680,-1.98654294,-2.49332190,2.26345348,-3.40686893,0.00000000,0.00000000,0.00000000,0,17:14:47.0,0,0
148,0.00000000,0.00000000,0.00000000,-4.78331709,-0.80394614,2.54011154,-2.07340407,-1.78815222,0.48169976,-2.12826633,-2.81956840,1.17769909,-2.42466116,-2.61391401,3.97900462,-1.98412609,-2.49429607,2.35380459,-3.39464402,0.00000000,0.00000000,0.00000000,0,17:14:47.0,0,0
149,0.00000000,0.00000000,0.00000000,-4.79251385,-0.95990551,2.57997537,-1.53027523,-1.85989380,0.58274716,-2.10997534,-2.80649924,1.61520970,-2.48484159,-2.57503867,3.99074697,-2.04323411,-2.49766088,2.35582209,-3.43254375,0.00000000,0.00000000,0.00000000,0,17:14:47.0,0,0
150,0.00000000,0.00000000,0.00000000,-4.78163052,-1.00247753,2.33184433,-1.49319911,-1.80971682,0.17159286,-2.09179926,-2.86769223,1.91065013,-2.46600580,-2.65219593,4.13383245,-1.98226452,-2.58372903,2.37247086,-3.42041612,0.00000000,0.00000000,0.00000000,0,17:14:48.0,0,0
151,0.00000000,0.00000000,0.00000000,-4.79805851,-1.31305957,1.84059477,0.87347651,-2.09248066,0.16398142,-1.66803384,-2.95586920,2.29225326,-2.46541405,-2.79238987,4.33797359,-1.81381142,-2.66935396,2.42245746,-3.39312506,0.00000000,0.00000000,0.00000000,0,17:14:48.0,0,0
152,0.00000000,0.00000000,0.00000000,-4.80275440,-1.47726655,1.98333764,2.25774503,-2.11493754,0.18441586,-1.82828045,-2.94639039,2.10067463,-2.35264635,-2.86876535,4.14702129,-1.59231579,-2.74516201,2.29676366,-3.34337592,0.00000000,0.00000000,0.00000000,0,17:14:48.0,0,0
153,0.00000000,0.00000000,0.00000000,-4.76816082,-1.49622226,0.96926123,0.83349836,-2.36963463,-0.96086818,-1.19351649,-1.95718098,1.44389713,1.70479548,-2.96665001,4.04293823,-0.85063004,-2.82305574,2.52282858,-3.40597105,0.00000000,0.00000000,0.00000000,0,17:14:48.0,0,0
154,0.00000000,0.00000000,0.00000000,-4.74565697,-1.25279713,-2.20750046,-1.98583305,-2.48454690,-1.24956679,-0.37795559,3.72052717,-0.39811900,6.23360491,3.77549815,3.28966546,0.27948302,-2.82264423,3.35704327,-3.41689086,0.00000000,0.00000000,0.00000000,0,17:14:48.0,0,0
155,0.00000000,0.00000000,0.00000000,-4.79859209,-1.44510007,-1.92779589,0.34900764,-2.55098438,-1.28001213,-0.28597540,4.46056843,-0.52601469,6.01177025,5.24741793,3.20641589,0.54552603,-2.67654252,3.55412865,-3.40918565,0.00000000,0.00000000,0.00000000,0,17:14:49.0,0,0
156,0.00000000,0.00000000,0.00000000,-4.78983450,-1.46100152,-1.88176584,-0.98719049,-2.46790552,-1.22641563,-0.31581843,6.09554911,-0.52416372,5.73269463,5.41720295,2.72298145,0.23819229,-2.07250595,3.55239439,-3.40657663,0.00000000,0.00000000,0.00000000,0,17:14:49.0,0,0
157,0.00000000,0.00000000,0.00000000,-4.78476429,-1.60054779,-1.86617160,0.28563744,-2.31549072,-1.28732538,0.28746715,6.32183743,-0.28949544,5.23632193,5.12534618,2.32274866,-0.22656119,-1.83033669,3.57715535,-3.31450820,0.00000000,0.00000000,0.00000000,0,17:14:49.0,0,0
158,0.00000000,0.00000000,0.00000000,-4.79687738,-1.64859271,-1.64720190,1.25698411,-2.11086249,-1.31314993,0.43686968,6.19435406,-0.07623029,5.27360821,4.93601036,2.37060714,-0.32151315,-1.67717671,3.52722502,-3.33947754,0.00000000,0.00000000,0.00000000,0,17:14:49.0,0,0
159,0.00000000,0.00000000,0.00000000,-4.80862045,-1.75559056,-1.56432593,2.18498945,-1.49773180,-1.30654895,0.48292491,6.12330437,-0.07644314,5.17398500,4.90898991,2.12933660,-0.51532972,-1.95615482,3.53085518,-2.71131420,0.00000000,0.00000000,0.00000000,0,17:14:49.0,0,0
160,0.00000000,0.00000000,0.00000000,-4.80027103,-1.69418669,-1.20146775,1.88960433,-2.34827924,-1.31306493,-0.09843726,5.96047497,-0.08502185,4.91347027,4.72393703,1.94617212,-0.90949005,-2.53455687,3.15204883,-2.44037533,0.00000000,0.00000000,0.00000000,0,17:14:50.0,0,0
161,0.00000000,0.00000000,0.00000000,-4.83303595,-1.16260028,-0.82049227,2.73301315,-2.39650679,-1.32059300,-0.27757418,6.97191620,-0.01201722,5.25768185,5.31583023,2.41173172,-0.52091229,-2.76055217,2.50445986,-2.98924184,0.00000000,0.00000000,0.00000000,0,17:14:50.0,0,0
162,0.00000000,0.00000000,0.00000000,-4.82858562,-1.25228333,-1.13549495,2.68336487,-2.40569067,-1.31763482,-0.46830148,6.85808086,-0.40129378,5.40449238,5.52269506,2.20515275,-0.26268363,-2.78430724,2.57240582,-3.21164513,0.00000000,0.00000000,0.00000000,0,17:14:50.0,0,0
163,0.00000000,0.00000000,0.00000000,-4.82564735,-1.54844356,-1.09366810,2.92766047,-2.48840308,-1.31535232,-0.33614066,6.27084064,-0.43690529,5.58995485,5.60405540,2.09772968,-0.15437403,-2.75788307,2.64265871,-3.31871748,0.00000000,0.00000000,0.00000000,0,17:14:50.0,0,0
164,0.00000000,0.00000000,0.00000000,-4.81305933,-1.75709784,-1.04735708,3.14462137,-2.56846356,-1.32328463,-0.14065731,6.10908175,-0.37407860,5.56739092,5.57925892,2.10123301,-0.15580517,-2.64912057,2.75988436,-3.07854724,0.00000000,0.00000000,0.00000000,0,17:14:50.0,0,0
165,0.00000000,0.00000000,0.00000000,-4.82682610,-1.80615163,-1.01414955,3.58482599,-2.49858069,-1.32470334,0.20071691,6.34472799,-0.26689589,5.73446512,5.78389025,2.27854347,-0.00557351,-2.54642057,3.01394320,-3.08595657,0.00000000,0.00000000,0.00000000,0,17:14:51.0,0,0
166,0.00000000,0.00000000,0.00000000,-4.82153988,-1.77800977,-1.18406177,3.33109736,-2.49361897,-1.32459962,0.35812387,6.33608723,-0.29065335,5.69087791,5.78026485,2.28857589,0.07490253,-2.52957058,3.15762305,-3.01667762,0.00000000,0.00000000,0.00000000,0,17:14:51.0,0,0
